BDMCORRECTED,PLOTCORRECTED,TUBECORRECTED,GENUSID,SPECISID,TUBE,BDM,Habitat,HabitatName
569198,170301,9992690,Lasius,NA,9992690,569198,03,CulturePerm
569198,170301,9990501,Solenopsis,Sole_fuga,9990501,569198,03,CulturePerm
569198,170301,9990813,Solenopsis,Sole_fuga,9990813,569198,03,CulturePerm
569198,170301,9990587,Yellow Lasius,NA,9990587,569198,03,CulturePerm
569198,170401,9991733,Myrmica,Myrm_rugi,9991733,569198,04,ForetConifere
569198,170402,9991730,Temnothorax,NA,9991730,569198,04,ForetConifere
569198,170501,9990934,Tetramorium,NA,9990934,569198,05,ForetFeuillus
569198,170501,9991091,Tetramorium,NA,9991091,569198,05,ForetFeuillus
569198,170501,9991124,Tetramorium,NA,9991124,569198,05,ForetFeuillus
569198,170501,9991378,Tetramorium,NA,9991378,569198,05,ForetFeuillus
569198,170501,9991905,Tetramorium,NA,9991905,569198,05,ForetFeuillus
569198,170901,9991659,Serviformica,NA,9991659,569198,09,lisiere
569198,170901,9991199,Temnothorax,NA,9991199,569198,09,lisiere
563190,160108,9990713,Tetramorium,NA,9990713,563190,01,Autre
563190,160108,9992728,Tetramorium,NA,9992728,563190,01,Autre
563190,160108,9990873,Yellow Lasius,NA,9990873,563190,01,Autre
57201203,410102,9990938,Formica,Form_lugubris/paralugubris,9990938,57201203,01,Autre
57201203,410102,9990010,Serviformica,NA,9990010,57201203,01,Autre
57201203,410103,9990395,Serviformica,NA,9990395,57201203,01,Autre
57201203,410104,9990181,Formica,Form_lugubris/paralugubris,9990181,57201203,01,Autre
57201203,410107,9990950,Serviformica,NA,9990950,57201203,01,Autre
57201203,410107,9991580,Myrmica,Myrm_rugi,9991580,57201203,01,Autre
57201203,410109,9990279,Serviformica,NA,9990279,57201203,01,Autre
57201203,410110,9990146,Formica SS,NA,9990146,57201203,01,Autre
57201203,410401,9990056,Serviformica,NA,9990056,57201203,04,ForetConifere
57201203,410901,9990375,Formica,Form_lugubris/paralugubris,9990375,57201203,09,lisiere
57201203,410902,9991297,Manica,Mani_rubi,9991297,57201203,09,lisiere
57201203,410902,9990213,Myrmica,Myrm_rugi,9990213,57201203,09,lisiere
57201203,410902,9990005,Temnothorax,NA,9990005,57201203,09,lisiere
57201203,410903,9990038,Serviformica,NA,9990038,57201203,09,lisiere
57201203,411101,9991549,Serviformica,NA,9991549,57201203,11,pierrier
57201203,411201,9991123,Serviformica,NA,9991123,57201203,12,PrairieSeche
57201203,411202,9990258,Serviformica,NA,9990258,57201203,12,PrairieSeche
57201203,411202,9990067,Myrmica,Myrm_sulc,9990067,57201203,12,PrairieSeche
57201203,411202,9991751,Leptothorax,Lept_acer,9991751,57201203,12,PrairieSeche
57201203,410400,9990943,Formica SS,NA,9990943,57201203,04,ForetConifere
57201203,411200,9991562,Formica,Form_lugubris/paralugubris,9991562,57201203,12,PrairieSeche
57281298,400101,9991273,Serviformica,NA,9991273,57281298,01,Autre
57281298,400101,9991964,Serviformica,NA,9991964,57281298,01,Autre
57281298,400105,9992308,Myrmica,weird - but with Schencki antennae,9992308,57281298,01,Autre
57281298,400107,9991671,Formica,NA,9991671,57281298,01,Autre
57281298,400107,9990408,Serviformica,NA,9990408,57281298,01,Autre
57281298,400110,9992336,Formica,NA,9992336,57281298,01,Autre
57281298,400112,9990703,Serviformica,NA,9990703,57281298,01,Autre
57281298,400113,9993095,Myrmica,weird - but with Schencki antennae,9993095,57281298,01,Autre
57281298,400114,9991005,Serviformica,NA,9991005,57281298,01,Autre
57281298,400801,9990775,Myrmica,weird - or Lepto?,9990775,57281298,08,Humide
57281298,400902,9991884,Formica,NA,9991884,57281298,09,lisiere
57281298,400902,9991178,Serviformica,NA,9991178,57281298,09,lisiere
57281298,400902,9991864,Coptoformica,NA,9991864,57281298,09,lisiere
57281298,401101,9990714,Serviformica,NA,9990714,57281298,11,pierrier
57281298,401101,9991154,Formica,NA,9991154,57281298,11,pierrier
57281298,401201,9990792,Myrmica,Myrm_rugi,9990792,57281298,12,PrairieSeche
57281298,400100,9990527,Coptoformica,NA,9990527,57281298,01,Autre
57281298,400100,9991894,Coptoformica,NA,9991894,57281298,01,Autre
57281298,400100,9991662,Formica,NA,9991662,57281298,01,Autre
57281298,400100,9991081,Formica,Form_lugubris/paralugubris,9991081,57281298,01,Autre
57281298,400100,9991101,Formica,Form_lugubris/paralugubris,9991101,57281298,01,Autre
57281298,400400,9993295,Formicoxenus,Formx_niti,9993295,57281298,04,ForetConifere
57281298,400400,9991885,Formica,Form_lugubris/paralugubris,9991885,57281298,04,ForetConifere
57281298,400900,9991100,Coptoformica,NA,9991100,57281298,09,lisiere
57281298,400900,9990978,Formica,NA,9990978,57281298,09,lisiere
57281298,401200,9991102,Coptoformica,NA,9991102,57281298,12,PrairieSeche
575126,030102,9990012,Lepto/Temno,NA,9990012,575126,01,Autre
575126,030102,9991530,Lepto/Temno,NA,9991530,575126,01,Autre
575126,030102,9991130,Formica,Form_lema,9991130,575126,01,Autre
575126,030104,9991564,Myrmica,Myrm_rugi,9991564,575126,01,Autre
575126,030106,9990237,Myrmica,Myrm_scab,9990237,575126,01,Autre
575126,030106,9991333,Myrmica,Myrm_scab,9991333,575126,01,Autre
575126,030107,9990033,Myrmica,Myrm_rugi,9990033,575126,01,Autre
575126,030110,9991347,Myrmica,Myrm_rubr,9991347,575126,01,Autre
575126,030403,9990770,Myrmica,Myrm_rugi,9990770,575126,04,ForetConifere
575126,030403,9990299,Myrmica,Myrm_rugi,9990299,575126,04,ForetConifere
575126,030403,9990766,Formica,Form_sang,9990766,575126,04,ForetConifere
575126,030601,9991502,Myrmica,Myrm_rugi,9991502,575126,06,ForetMixe
575126,030903,9990310,Serviformica,NA,9990310,575126,09,lisiere
575126,031201,9991556,Myrmica,Myrm_rugi,9991556,575126,12,PrairieSeche
575126,030100,9990786,Lasius,NA,9990786,575126,01,Autre
575126,030100,9990727,Lasius,NA,9990727,575126,01,Autre
575126,030100,9990914,Formica SS,NA,9990914,575126,01,Autre
575126,030400,9991133,Formica SS,NA,9991133,575126,04,ForetConifere
575126,030400,9991560,Formica SS,NA,9991560,575126,04,ForetConifere
575142,070102,9990277,Myrmica,Myrm_rubr,9990277,575142,01,Autre
575142,070103,9990339,Myrmica,Myrm_scab,9990339,575142,01,Autre
575142,070103,9990328,Myrmica,Myrm_scab,9990328,575142,01,Autre
575142,070103,9991534,Myrmica,Myrm_scab,9991534,575142,01,Autre
575142,070107,9990151,Myrmica,Myrm_rubr,9990151,575142,01,Autre
575142,070107,9990268,Myrmica,Myrm_rugi,9990268,575142,01,Autre
575142,070108,9990350,Myrmica,Myrm_rubr,9990350,575142,01,Autre
575142,070111,9990090,Myrmica,Myrm_scab,9990090,575142,01,Autre
575142,070111,9990026,Myrmica,Myrm_rubr,9990026,575142,01,Autre
575142,070111,9990267,Myrmica,Myrm_rubr,9990267,575142,01,Autre
575142,070405,9990290,Serviformica,NA,9990290,575142,04,ForetConifere
575142,070405,9990370,Myrmica,Myrm_rugi,9990370,575142,04,ForetConifere
575142,070405,9990954,Myrmica,Myrm_rubr,9990954,575142,04,ForetConifere
575142,070405,9990354,Myrmica,Myrm_rubr,9990354,575142,04,ForetConifere
575142,070601,9991148,Myrmica,Myrm_rugi,9991148,575142,06,ForetMixe
575142,071401,9990019,Serviformica,NA,9990019,575142,14,zalluviale
575142,070100,9990197,Lasius,Lasi_flav,9990197,575142,01,Autre
575142,070100,9990135,Serviformica,NA,9990135,575142,01,Autre
575142,070100,9990334,Serviformica,NA,9990334,575142,01,Autre
575142,070400,9990371,Formica,Form_lugubris/paralugubris,9990371,575142,04,ForetConifere
57711503,070500,9990006,Camponotus,NA,9990006,57711503,05,ForetFeuillus
539158,130500,9990013,Myrmica,Myrm_rugi,9990013,539158,05,ForetFeuillus
57711503,430100,9990027,Formica SS,NA,9990027,57711503,01,Autre
57711503,431202,9990030,Tetramorium,NA,9990030,57711503,12,PrairieSeche
57711503,431200,9990031,Formica SS,NA,9990031,57711503,12,PrairieSeche
57711503,430100,9990032,Formica,Form_lugubris/paralugubris,9990032,57711503,01,Autre
57711503,431200,9990034,Formica SS,NA,9990034,57711503,12,PrairieSeche
57711503,431203,9990036,Myrmica,Myrm_scab,9990036,57711503,12,PrairieSeche
57711503,430107,9990046,Serviformica,NA,9990046,57711503,01,Autre
57711503,430104,9990052,Myrmica,Myrm_lobu,9990052,57711503,01,Autre
57711503,430100,9990060,Coptoformica,NA,9990060,57711503,01,Autre
539158,130500,9990079,Formica SS,NA,9990079,539158,05,ForetFeuillus
57711503,431101,9990080,Myrmica,Myrm_rugi,9990080,57711503,11,pierrier
57711503,430101,9990086,Lasius,Lasi_flav,9990086,57711503,01,Autre
57711503,430100,9990089,Coptoformica,NA,9990089,57711503,01,Autre
539158,130500,9990105,Myrmica,Myrm_rugi,9990105,539158,05,ForetFeuillus
539158,130500,9990114,Myrmica,Myrm_rugi,9990114,539158,05,ForetFeuillus
539158,130500,9990145,Myrmica,Myrm_rugi,9990145,539158,05,ForetFeuillus
539158,130500,9990147,Myrmica,Myrm_rugi,9990147,539158,05,ForetFeuillus
539158,130500,9990158,Myrmica,Myrm_rugi,9990158,539158,05,ForetFeuillus
57711503,431203,9990179.1,Myrmica,Myrm_lobu,9990179,57711503,12,PrairieSeche
57711503,431203,9990179.2,Lasius,NA,9990179,57711503,12,PrairieSeche
539158,130500,9990191,Formica SS,NA,9990191,539158,05,ForetFeuillus
57711503,431200,9990274,Formica,Form_lugubris/paralugubris,9990274,57711503,12,PrairieSeche
57711503,430101,9990275,Lasius,Lasi_flav,9990275,57711503,01,Autre
57711503,430107,9990276,Serviformica,NA,9990276,57711503,01,Autre
57711503,431201,9990296,Serviformica,NA,9990296,57711503,12,PrairieSeche
57711503,431204,9990316,Tetramorium,NA,9990316,57711503,12,PrairieSeche
57711503,430901,9990322,Formica SS,NA,9990322,57711503,09,lisiere
57711503,430102,9990329,Myrmica,Myrm_lobi,9990329,57711503,01,Autre
57711503,431201,9990352,Serviformica,NA,9990352,57711503,12,PrairieSeche
57711503,430901,9990359,Serviformica,NA,9990359,57711503,09,lisiere
57711503,431301,9990368,Lasius,Lasi_flav,9990368,57711503,13,transport
57711503,430901,9990374,Myrmica,Myrm_lobi,9990374,57711503,09,lisiere
57711503,431204,9990382,Tetramorium,NA,9990382,57711503,12,PrairieSeche
57711503,430108,9990386,Coptoformica,NA,9990386,57711503,01,Autre
57711503,430901,9990388,Camponotus,NA,9990388,57711503,09,lisiere
57711503,430106,9990771,Lasius,Lasi_flav,9990771,57711503,01,Autre
57711503,430106,9990772,Myrmica,Myrm_scab,9990772,57711503,01,Autre
57711503,431301,9991541,Myrmica,Myrm_lona,9991541,57711503,13,transport
57711503,430106,9991547,Serviformica,NA,9991547,57711503,01,Autre
57711503,430901,9991566,Lasius,Lasi_flav,9991566,57711503,09,lisiere
57711503,430108,9991574,Serviformica,NA,9991574,57711503,01,Autre
57711503,430108,9991578,Lasius,Lasi_flav,9991578,57711503,01,Autre
57711503,430901,9991579,Formica SS,NA,9991579,57711503,09,lisiere
57781263,420101,9992916,Myrmica,Myrm_lobu,9992916,57781263,01,Autre
57781263,420101,9990880,Myrmica,Myrm_lobu,9990880,57781263,01,Autre
57781263,420101,9991571,Myrmica,Myrm_lobu,9991571,57781263,01,Autre
57781263,420101,9991083,Myrmica,Myrm_lobu,9991083,57781263,01,Autre
57781263,420101,9990522,Myrmica,Myrm_lobu,9990522,57781263,01,Autre
57781263,420101,9990691,Formica,Form_lema,9990691,57781263,01,Autre
57781263,420101,9990252,Myrmica,Myrm_sche,9990252,57781263,01,Autre
57781263,420102,9991847,Myrmica,Myrm_rugi,9991847,57781263,01,Autre
57781263,420103,9992927,Myrmica,Myrm_lobu,9992927,57781263,01,Autre
57781263,420103,9992714,Coptoformica,NA,9992714,57781263,01,Autre
57781263,420103,9990429,Formica,Form_lema,9990429,57781263,01,Autre
57781263,420103,9991289,Myrmica,Myrm_sche,9991289,57781263,01,Autre
57781263,420103,9990869,Myrmica,Myrm_lobu,9990869,57781263,01,Autre
57781263,420103,9990148,Myrmica,Myrm_lobu,9990148,57781263,01,Autre
57781263,420104,9990732,Formica,Form_lema,9990732,57781263,01,Autre
57781263,420106,9990754,Formica,Form_fusca,9990754,57781263,01,Autre
57781263,420106,9990878,Myrmica,Myrm_rugi,9990878,57781263,01,Autre
57781263,420106,9990717,Myrmica,Myrm_rugi,9990717,57781263,01,Autre
57781263,421104,9992321,Formica,Form_lema,9992321,57781263,11,pierrier
57781263,421202,9992899,Formica,fusca/lemani,9992899,57781263,12,PrairieSeche
57781263,421202,9990502,Formica,Form_lema,9990502,57781263,12,PrairieSeche
57781263,421202,9991946,Myrmica,Myrm_rugi,9991946,57781263,12,PrairieSeche
57781263,421203,9990916,Formica,Form_lema,9990916,57781263,12,PrairieSeche
57781263,421203,9993106,Formica,Form_lema,9993106,57781263,12,PrairieSeche
57781263,421204,9991647,Formica,Form_lema,9991647,57781263,12,PrairieSeche
57781263,421204,9990884,Formica,Form_lema,9990884,57781263,12,PrairieSeche
57781263,421204,9990023,Manica,Mani_rubi,9990023,57781263,12,PrairieSeche
57781263,421205,9993288,Myrmica,NA,9993288,57781263,12,PrairieSeche
57781263,421205,9993299,Formica,Form_lema,9993299,57781263,12,PrairieSeche
57781263,421301,9991291,Formica,Form_lema,9991291,57781263,13,transport
57781263,420100,9991833,Formica,Form_lema,9991833,57781263,01,Autre
57781263,420100,9991931,Formica,pressilabris,9991931,57781263,01,Autre
57781263,420100,9992324,Formica,pressilabris,9992324,57781263,01,Autre
57781263,420100,9991180,Formica,pressilabris,9991180,57781263,01,Autre
57781263,420100,9990405,Formica,pressilabris,9990405,57781263,01,Autre
57781263,420100,9991846,Formica,pressilabris,9991846,57781263,01,Autre
57781263,420100,9992501,Formica,pressilabris,9992501,57781263,01,Autre
57781263,420100,9991254,Formica,pressilabris,9991254,57781263,01,Autre
57781263,420100,9991957,Formica,pressilabris,9991957,57781263,01,Autre
57781263,420100,9990009,Formica,pressilabris,9990009,57781263,01,Autre
57781263,420100,9991196,Formica,pressilabris,9991196,57781263,01,Autre
57781263,420100,9990556,Formica,pressilabris,9990556,57781263,01,Autre
57781263,421100,9991265,Formica SS,NA,9991265,57781263,11,pierrier
57781263,421200,9990908,Formica,pressilabris,9990908,57781263,12,PrairieSeche
57781263,421200,9991643,Formica,pressilabris,9991643,57781263,12,PrairieSeche
57781263,421200,9991854,Formica,pressilabris,9991854,57781263,12,PrairieSeche
57781263,421200,9991271,Formica,pressilabris,9991271,57781263,12,PrairieSeche
57781263,421200,9993084,Formica,pressilabris,9993084,57781263,12,PrairieSeche
57781263,421200,9992335,Formica,pressilabris,9992335,57781263,12,PrairieSeche
57781263,421200,9991649,Formica,Form_lugubris/paralugubris,9991649,57781263,12,PrairieSeche
58041300,440102,9990303,Myrmica,Myrm_sche,9990303,58041300,01,Autre
58041300,440103,9991573,Myrmica,Myrm_scab,9991573,58041300,01,Autre
58041300,440103,9990377,Formica,Form_lema,9990377,58041300,01,Autre
58041300,440103,9990338,Formica,Form_lema,9990338,58041300,01,Autre
58041300,440103,9990336,Coptoformica,NA,9990336,58041300,01,Autre
58041300,440103,9990774,Formica,Form_lema,9990774,58041300,01,Autre
58041300,440106,9990306,Myrmica,NA,9990306,58041300,01,Autre
58041300,440106,9991344,Formica,Form_lema,9991344,58041300,01,Autre
58041300,440106,9990314,Formica,Form_lema,9990314,58041300,01,Autre
58041300,440106,9990305,Formica,fusca/lemani,9990305,58041300,01,Autre
58041300,440107,9990281,Myrmica,Myrm_rugi,9990281,58041300,01,Autre
58041300,441106,9990215,Formica,Form_lema,9990215,58041300,11,pierrier
58041300,440100,9990018,Formica,Form_rufa,9990018,58041300,01,Autre
581134,040101,9992912,Myrmica,Myrm_rugi,9992912,581134,01,Autre
581134,040103,9990552,Manica,Mani_rubi,9990552,581134,01,Autre
581134,040105,9992910,Myrmica,Myrm_scab,9992910,581134,01,Autre
581134,040105,9990054,Yellow Lasius,NA,9990054,581134,01,Autre
581134,040105,9990075,Formica,Form_lema,9990075,581134,01,Autre
581134,040107,9990540,Formica,Form_lema,9990540,581134,01,Autre
581134,040110,9990866,Formica SS,NA,9990866,581134,01,Autre
581134,040112,9991355,Myrmica,Myrm_scab,9991355,581134,01,Autre
581134,040112,9991646,Myrmica,Myrm_sche,9991646,581134,01,Autre
581134,040112,9990362,Formica SS,NA,9990362,581134,01,Autre
581134,040113,9992914,Myrmica,Myrm_scab,9992914,581134,01,Autre
581134,041001,9991276,Myrmica,Myrm_sabu,9991276,581134,10,marais
581134,041101,9992510,Formica,Form_rufa,9992510,581134,11,pierrier
581134,041202,9993115,Myrmica,Myrm_gall,9993115,581134,12,PrairieSeche
581134,041202,9993090,Formica,Form_lema,9993090,581134,12,PrairieSeche
581134,040100,9991274,Formica,Form_lema,9991274,581134,01,Autre
581134,040100,9993301,Coptoformica,NA,9993301,581134,01,Autre
581134,040100,9992885,Coptoformica,NA,9992885,581134,01,Autre
581134,040100,9993091,Coptoformica,NA,9993091,581134,01,Autre
581134,040400,9991457,Formica SS,NA,9991457,581134,04,ForetConifere
581134,040900,9990690,Formica SS,NA,9990690,581134,09,lisiere
581134,041200,9990561,Coptoformica,NA,9990561,581134,12,PrairieSeche
581134,041200,9992349,Coptoformica,NA,9992349,581134,12,PrairieSeche
581134,041200,9991891,Coptoformica,NA,9991891,581134,12,PrairieSeche
581150,080101,9991086,Myrmica,Myrm_rubr,9991086,581150,01,Autre
581150,080102,9992323,Tapinoma,NA,9992323,581150,01,Autre
581150,080103,9990356,Myrmica,NA,9990356,581150,01,Autre
581150,080105,9991950,Manica,Mani_rubi,9991950,581150,01,Autre
581150,080110,9991906,Myrmica,NA,9991906,581150,01,Autre
581150,080111,9992538,Myrmica,NA,9992538,581150,01,Autre
581150,080114,9992693,Myrmica,NA,9992693,581150,01,Autre
581150,081001,9993300,Serviformica,NA,9993300,581150,10,marais
581150,081001,9991465,Yellow Lasius,NA,9991465,581150,10,marais
581150,081001,9991177,Yellow Lasius,NA,9991177,581150,10,marais
581150,081301,9992145,Myrmica,Myrm_rugi,9992145,581150,13,transport
581150,080100,9991161,Yellow Lasius,NA,9991161,581150,01,Autre
581150,080100,9991523,Yellow Lasius,NA,9991523,581150,01,Autre
581150,080100,9992891,Yellow Lasius,NA,9992891,581150,01,Autre
581150,080100,9991388,Yellow Lasius,NA,9991388,581150,01,Autre
581150,080100,9993289,Yellow Lasius,NA,9993289,581150,01,Autre
581150,080100,9991677,Yellow Lasius,NA,9991677,581150,01,Autre
581150,080100,9991517,Serviformica,NA,9991517,581150,01,Autre
581150,080100,9992132,Serviformica,NA,9992132,581150,01,Autre
581150,080100,9990600,Formica,NA,9990600,581150,01,Autre
581150,080900,9991371,Formica,NA,9991371,581150,09,lisiere
581150,080900,9990976,Formica,NA,9990976,581150,09,lisiere
581150,081000,9991719,Formica,NA,9991719,581150,10,marais
581150,081200,9990815,Yellow Lasius,NA,9990815,581150,12,PrairieSeche
569198,170101,9991903,NA,NA,9991903,569198,01,Autre
569198,170101,9992123,NA,NA,9992123,569198,01,Autre
569198,170101,9991314,NA,NA,9991314,569198,01,Autre
569198,170501,9990488,NA,NA,9990488,569198,05,ForetFeuillus
569198,170501,9990889,NA,NA,9990889,569198,05,ForetFeuillus
569198,170501,9991692,NA,NA,9991692,569198,05,ForetFeuillus
569198,170501,9991707,NA,NA,9991707,569198,05,ForetFeuillus
569198,170501,9992149,NA,NA,9992149,569198,05,ForetFeuillus
503150,341200,9990184,NA,NA,9990184,503150,12,PrairieSeche
503150,341301,9990428,NA,NA,9990428,503150,13,transport
527158,270100,9991112,NA,NA,9991112,527158,01,Autre
569118,010406,9991850,NA,NA,9991850,569118,04,ForetConifere
57201203,410104,9990740,NA,NA,9990740,57201203,01,Autre
57201203,410104,9990749,NA,NA,9990749,57201203,01,Autre
57711503,430501,9990044,NA,NA,9990044,57711503,05,ForetFeuillus
